congress,chamber,committee_code,icpsr,committee_name,is_delegate
115,House,503,15616,Taxation (Joint),FALSE
115,House,503,15431,Taxation (Joint),FALSE
116,House,102,29127,Agriculture,FALSE
116,House,102,20321,Agriculture,FALSE
116,House,102,20501,Agriculture,FALSE
116,House,102,20941,Agriculture,FALSE
116,House,102,29729,Agriculture,FALSE
116,House,102,21366,Agriculture,FALSE
116,House,102,70502,Agriculture,FALSE
116,House,102,21545,Agriculture,FALSE
116,House,102,21966,Agriculture,FALSE
116,House,102,21931,Agriculture,FALSE
116,House,102,21916,Agriculture,FALSE
116,House,102,21909,Agriculture,FALSE
116,House,102,21910,Agriculture,FALSE
116,House,102,21904,Agriculture,FALSE
116,House,102,21980,Agriculture,FALSE
116,House,102,21930,Agriculture,FALSE
116,House,102,21962,Agriculture,FALSE
116,House,102,20920,Agriculture,FALSE
116,House,102,21329,Agriculture,FALSE
116,House,102,21344,Agriculture,FALSE
116,House,102,21709,Agriculture,FALSE
116,House,102,21732,Agriculture,FALSE
116,House,102,21739,Agriculture,FALSE
116,House,102,21740,Agriculture,FALSE
116,House,102,20902,Agriculture,FALSE
116,House,102,21902,Agriculture,FALSE
116,House,102,21976,Agriculture,FALSE
116,House,102,20531,Agriculture,FALSE
116,House,102,20946,Agriculture,FALSE
116,House,102,21123,Agriculture,FALSE
116,House,102,21106,Agriculture,FALSE
116,House,102,21179,Agriculture,FALSE
116,House,102,21149,Agriculture,FALSE
116,House,102,21302,Agriculture,FALSE
116,House,102,21328,Agriculture,FALSE
116,House,102,21317,Agriculture,FALSE
116,House,102,21516,Agriculture,FALSE
116,House,102,21519,Agriculture,FALSE
116,House,102,21544,Agriculture,FALSE
116,House,102,21522,Agriculture,FALSE
116,House,102,21561,Agriculture,FALSE
116,House,102,21565,Agriculture,FALSE
116,House,102,21734,Agriculture,FALSE
116,House,102,21701,Agriculture,FALSE
116,House,102,21714,Agriculture,FALSE
116,House,102,21935,Agriculture,FALSE
116,House,102,21903,Agriculture,FALSE
116,House,102,21929,Agriculture,FALSE
116,House,102,21990,Agriculture,FALSE
116,House,102,21759,Argriculture,FALSE
116,House,104,15612,Appropriations,FALSE
116,House,104,15029,Appropriations,FALSE
116,House,104,15124,Appropriations,FALSE
116,House,104,29134,Appropriations,FALSE
116,House,104,29109,Appropriations,FALSE
116,House,104,15438,Appropriations,FALSE
116,House,104,29317,Appropriations,FALSE
116,House,104,29339,Appropriations,FALSE
116,House,104,29778,Appropriations,FALSE
116,House,104,20122,Appropriations,FALSE
116,House,104,20343,Appropriations,FALSE
116,House,104,20329,Appropriations,FALSE
116,House,104,20504,Appropriations,FALSE
116,House,104,20533,Appropriations,FALSE
116,House,104,20920,Appropriations,FALSE
116,House,104,20954,Appropriations,FALSE
116,House,104,21368,Appropriations,FALSE
116,House,104,21358,Appropriations,FALSE
116,House,104,21342,Appropriations,FALSE
116,House,104,21370,Appropriations,FALSE
116,House,104,21375,Appropriations,FALSE
116,House,104,21506,Appropriations,FALSE
116,House,104,21321,Appropriations,FALSE
116,House,104,21329,Appropriations,FALSE
116,House,104,21538,Appropriations,FALSE
116,House,104,21530,Appropriations,FALSE
116,House,104,21508,Appropriations,FALSE
116,House,104,21712,Appropriations,FALSE
116,House,104,20902,Appropriations,FALSE
116,House,104,20322,Appropriations,FALSE
116,House,104,29762,Appropriations,FALSE
116,House,104,14854,Appropriations,FALSE
116,House,104,29701,Appropriations,FALSE
116,House,104,29910,Appropriations,FALSE
116,House,104,20356,Appropriations,FALSE
116,House,104,29323,Appropriations,FALSE
116,House,104,20344,Appropriations,FALSE
116,House,104,20316,Appropriations,FALSE
116,House,104,20962,Appropriations,FALSE
116,House,104,21108,Appropriations,FALSE
116,House,104,20518,Appropriations,FALSE
116,House,104,21178,Appropriations,FALSE
116,House,104,21187,Appropriations,FALSE
116,House,104,21353,Appropriations,FALSE
116,House,104,21139,Appropriations,FALSE
116,House,104,21192,Appropriations,FALSE
116,House,104,21196,Appropriations,FALSE
116,House,104,21367,Appropriations,FALSE
116,House,104,21148,Appropriations,FALSE
116,House,104,21556,Appropriations,FALSE
116,House,104,21526,Appropriations,FALSE
116,House,104,21744,Appropriations,FALSE
116,House,104,21550,Appropriations,FALSE
116,House,106,29768,Armed Services,FALSE
116,House,106,20108,Armed Services,FALSE
116,House,106,20136,Armed Services,FALSE
116,House,106,20145,Armed Services,FALSE
116,House,106,15019,Armed Services,FALSE
116,House,106,20706,Armed Services,FALSE
116,House,106,20958,Armed Services,FALSE
116,House,106,20762,Armed Services,FALSE
116,House,106,21324,Armed Services,FALSE
116,House,106,21536,Armed Services,FALSE
116,House,106,21502,Armed Services,FALSE
116,House,106,21525,Armed Services,FALSE
116,House,106,21709,Armed Services,FALSE
116,House,106,21707,Armed Services,FALSE
116,House,106,21728,Armed Services,FALSE
116,House,106,21140,Armed Services,FALSE
116,House,106,21366,Armed Services,FALSE
116,House,106,21937,Armed Services,FALSE
116,House,106,21933,Armed Services,FALSE
116,House,106,21907,Armed Services,FALSE
116,House,106,21934,Armed Services,FALSE
116,House,106,21912,Armed Services,FALSE
116,House,106,21976,Armed Services,FALSE
116,House,106,21965,Armed Services,FALSE
116,House,106,21964,Armed Services,FALSE
116,House,106,21932,Armed Services,FALSE
116,House,106,21917,Armed Services,FALSE
116,House,106,21928,Armed Services,FALSE
116,House,106,21923,Armed Services,FALSE
116,House,106,21977,Armed Services,FALSE
116,House,106,21941,Armed Services,FALSE
116,House,106,21904,Armed Services,FALSE
116,House,106,29572,Armed Services,FALSE
116,House,106,20138,Armed Services,FALSE
116,House,106,20357,Armed Services,FALSE
116,House,106,20342,Armed Services,FALSE
116,House,106,20301,Armed Services,FALSE
116,House,106,20531,Armed Services,FALSE
116,House,106,20704,Armed Services,FALSE
116,House,106,20756,Armed Services,FALSE
116,House,106,21149,Armed Services,FALSE
116,House,106,21123,Armed Services,FALSE
116,House,106,21193,Armed Services,FALSE
116,House,106,21305,Armed Services,FALSE
116,House,106,21376,Armed Services,FALSE
116,House,106,20124,Armed Services,FALSE
116,House,106,21541,Armed Services,FALSE
116,House,106,21179,Armed Services,FALSE
116,House,106,21522,Armed Services,FALSE
116,House,106,21561,Armed Services,FALSE
116,House,106,21720,Armed Services,FALSE
116,House,106,21719,Armed Services,FALSE
116,House,106,21701,Armed Services,FALSE
116,House,106,21702,Armed Services,FALSE
116,House,106,21710,Armed Services,FALSE
116,House,106,21737,Armed Services,FALSE
116,House,106,21704,Armed Services,FALSE
116,House,106,21981,Armed Services,FALSE
116,House,115,20723,Budget,FALSE
116,House,115,21525,Budget,FALSE
116,House,115,21343,Budget,FALSE
116,House,115,20519,Budget,FALSE
116,House,115,21548,Budget,FALSE
116,House,115,21728,Budget,FALSE
116,House,115,29109,Budget,FALSE
116,House,115,29571,Budget,FALSE
116,House,115,15438,Budget,FALSE
116,House,115,29911,Budget,FALSE
116,House,115,21372,Budget,FALSE
116,House,115,21740,Budget,FALSE
116,House,115,21761,Budget,FALSE
116,House,115,21339,Budget,FALSE
116,House,115,39307,Budget,FALSE
116,House,115,29573,Budget,FALSE
116,House,115,29778,Budget,FALSE
116,House,115,21726,Budget,FALSE
116,House,115,21950,Budget,FALSE
116,House,115,20542,Budget,FALSE
116,House,115,21315,Budget,FALSE
116,House,115,15019,Budget,FALSE
116,House,115,21108,Budget,FALSE
116,House,115,21162,Budget,FALSE
116,House,115,21122,Budget,FALSE
116,House,115,21373,Budget,FALSE
116,House,115,21182,Budget,FALSE
116,House,115,21349,Budget,FALSE
116,House,115,21367,Budget,FALSE
116,House,115,21753,Budget,FALSE
116,House,115,21961,Budget,FALSE
116,House,115,21945,Budget,FALSE
116,House,115,21974,Budget,FALSE
116,House,115,21911,Budget,FALSE
116,House,115,21760,Budget,FALSE
116,House,115,21905,Budget,FALSE
116,House,115,21990,Budget,FALSE
116,House,124,39307,Education and Labor,FALSE
116,House,124,20108,Education and Labor,FALSE
116,House,124,20305,Education and Labor,FALSE
116,House,124,20706,Education and Labor,FALSE
116,House,124,20941,Education and Labor,FALSE
116,House,124,70810,Education and Labor,TRUE
116,House,124,21118,Education and Labor,FALSE
116,House,124,21198,Education and Labor,FALSE
116,House,124,21312,Education and Labor,FALSE
116,House,124,21545,Education and Labor,FALSE
116,House,124,21504,Education and Labor,FALSE
116,House,124,21536,Education and Labor,FALSE
116,House,124,21726,Education and Labor,FALSE
116,House,124,21761,Education and Labor,FALSE
116,House,124,21763,Education and Labor,FALSE
116,House,124,21930,Education and Labor,FALSE
116,House,124,21944,Education and Labor,FALSE
116,House,124,21962,Education and Labor,FALSE
116,House,124,21979,Education and Labor,FALSE
116,House,124,21931,Education and Labor,FALSE
116,House,124,21963,Education and Labor,FALSE
116,House,124,21940,Education and Labor,FALSE
116,House,124,21950,Education and Labor,FALSE
116,House,124,21978,Education and Labor,FALSE
116,House,124,21972,Education and Labor,FALSE
116,House,124,21938,Education and Labor,FALSE
116,House,124,21977,Education and Labor,FALSE
116,House,124,21362,Education and Labor,FALSE
116,House,124,20521,Education and Labor,FALSE
116,House,124,20947,Education and Labor,FALSE
116,House,124,20946,Education and Labor,FALSE
116,House,124,20725,Education and Labor,FALSE
116,House,124,20916,Education and Labor,FALSE
116,House,124,21376,Education and Labor,FALSE
116,House,124,21559,Education and Labor,FALSE
116,House,124,21541,Education and Labor,FALSE
116,House,124,21516,Education and Labor,FALSE
116,House,124,21745,Education and Labor,FALSE
116,House,124,21702,Education and Labor,FALSE
116,House,124,21543,Education and Labor,FALSE
116,House,124,21565,Education and Labor,FALSE
116,House,124,21908,Education and Labor,FALSE
116,House,124,21920,Education and Labor,FALSE
116,House,124,21973,Education and Labor,FALSE
116,House,124,21982,Education and Labor,FALSE
116,House,124,21984,Education and Labor,FALSE
116,House,124,21945,Education and Labor,FALSE
116,House,124,21974,Education and Labor,FALSE
116,House,124,21935,Education and Labor,FALSE
116,House,124,21985,Education and Labor,FALSE
116,House,124,21987,Education and Labor,FALSE
116,House,124,91980,Education and Labor,FALSE
116,House,128,15454,Energy and Commerce,FALSE
116,House,128,29346,Energy and Commerce,FALSE
116,House,128,29312,Energy and Commerce,FALSE
116,House,128,15603,Energy and Commerce,FALSE
116,House,128,29710,Energy and Commerce,FALSE
116,House,128,29561,Energy and Commerce,FALSE
116,House,128,29911,Energy and Commerce,FALSE
116,House,128,20340,Energy and Commerce,FALSE
116,House,128,20538,Energy and Commerce,FALSE
116,House,128,20708,Energy and Commerce,FALSE
116,House,128,20724,Energy and Commerce,FALSE
116,House,128,20702,Energy and Commerce,FALSE
116,House,128,20750,Energy and Commerce,FALSE
116,House,128,20932,Energy and Commerce,FALSE
116,House,128,20934,Energy and Commerce,FALSE
116,House,128,20733,Energy and Commerce,FALSE
116,House,128,20720,Energy and Commerce,FALSE
116,House,128,20944,Energy and Commerce,FALSE
116,House,128,21335,Energy and Commerce,FALSE
116,House,128,21309,Energy and Commerce,FALSE
116,House,128,21311,Energy and Commerce,FALSE
116,House,128,21315,Energy and Commerce,FALSE
116,House,128,21529,Energy and Commerce,FALSE
116,House,128,21365,Energy and Commerce,FALSE
116,House,128,21340,Energy and Commerce,FALSE
116,House,128,21371,Energy and Commerce,FALSE
116,House,128,21703,Energy and Commerce,FALSE
116,House,128,21736,Energy and Commerce,FALSE
116,House,128,21706,Energy and Commerce,FALSE
116,House,128,21746,Energy and Commerce,FALSE
116,House,128,21739,Energy and Commerce,FALSE
116,House,128,29932,Energy and Commerce,FALSE
116,House,128,15446,Energy and Commerce,FALSE
116,House,128,29718,Energy and Commerce,FALSE
116,House,128,20355,Energy and Commerce,FALSE
116,House,128,20759,Energy and Commerce,FALSE
116,House,128,20755,Energy and Commerce,FALSE
116,House,128,20535,Energy and Commerce,FALSE
116,House,128,20916,Energy and Commerce,FALSE
116,House,128,20948,Energy and Commerce,FALSE
116,House,128,21188,Energy and Commerce,FALSE
116,House,128,21128,Energy and Commerce,FALSE
116,House,128,21191,Energy and Commerce,FALSE
116,House,128,20758,Energy and Commerce,FALSE
116,House,128,21162,Energy and Commerce,FALSE
116,House,128,21150,Energy and Commerce,FALSE
116,House,128,21132,Energy and Commerce,FALSE
116,House,128,21182,Energy and Commerce,FALSE
116,House,128,21331,Energy and Commerce,FALSE
116,House,128,21355,Energy and Commerce,FALSE
116,House,128,21346,Energy and Commerce,FALSE
116,House,128,20725,Energy and Commerce,FALSE
116,House,128,21513,Energy and Commerce,FALSE
116,House,128,21174,Energy and Commerce,FALSE
116,House,128,21751,Energy and Commerce,FALSE
116,House,186,20959,Ethics,FALSE
116,House,186,21342,Ethics,FALSE
116,House,186,21763,Ethics,FALSE
116,House,186,21953,Ethics,FALSE
116,House,186,21707,Ethics,FALSE
116,House,186,20532,Ethics,FALSE
116,House,186,21549,Ethics,FALSE
116,House,186,21349,Ethics,FALSE
116,House,186,21330,Ethics,FALSE
116,House,186,21927,Ethics,FALSE
116,House,113,29106,Financial Services,FALSE
116,House,113,29379,Financial Services,FALSE
116,House,113,29378,Financial Services,FALSE
116,House,113,29707,Financial Services,FALSE
116,House,113,29776,Financial Services,FALSE
116,House,113,20147,Financial Services,FALSE
116,House,113,20321,Financial Services,FALSE
116,House,113,20529,Financial Services,FALSE
116,House,113,20517,Financial Services,FALSE
116,House,113,20705,Financial Services,FALSE
116,House,113,20907,Financial Services,FALSE
116,House,113,20749,Financial Services,FALSE
116,House,113,21352,Financial Services,FALSE
116,House,113,21369,Financial Services,FALSE
116,House,113,21314,Financial Services,FALSE
116,House,113,21723,Financial Services,FALSE
116,House,113,21722,Financial Services,FALSE
116,House,113,21732,Financial Services,FALSE
116,House,113,70703,Financial Services,TRUE
116,House,113,21975,Financial Services,FALSE
116,House,113,21954,Financial Services,FALSE
116,House,113,21902,Financial Services,FALSE
116,House,113,21906,Financial Services,FALSE
116,House,113,21955,Financial Services,FALSE
116,House,113,21943,Financial Services,FALSE
116,House,113,21949,Financial Services,FALSE
116,House,113,21983,Financial Services,FALSE
116,House,113,20119,Financial Services,FALSE
116,House,113,21324,Financial Services,FALSE
116,House,113,21545,Financial Services,FALSE
116,House,113,21915,Financial Services,FALSE
116,House,113,21921,Financial Services,FALSE
116,House,113,21922,Financial Services,FALSE
116,House,113,21953,Financial Services,FALSE
116,House,113,20522,Financial Services,FALSE
116,House,113,29375,Financial Services,FALSE
116,House,113,29393,Financial Services,FALSE
116,House,113,20909,Financial Services,FALSE
116,House,113,20926,Financial Services,FALSE
116,House,113,21142,Financial Services,FALSE
116,House,113,21189,Financial Services,FALSE
116,House,113,21163,Financial Services,FALSE
116,House,113,21337,Financial Services,FALSE
116,House,113,21333,Financial Services,FALSE
116,House,113,21111,Financial Services,FALSE
116,House,113,21364,Financial Services,FALSE
116,House,113,21503,Financial Services,FALSE
116,House,113,21531,Financial Services,FALSE
116,House,113,21539,Financial Services,FALSE
116,House,113,21515,Financial Services,FALSE
116,House,113,21557,Financial Services,FALSE
116,House,113,21564,Financial Services,FALSE
116,House,113,21708,Financial Services,FALSE
116,House,113,21731,Financial Services,FALSE
116,House,113,21725,Financial Services,FALSE
116,House,113,21924,Financial Services,FALSE
116,House,113,21959,Financial Services,FALSE
116,House,113,21970,Financial Services,FALSE
116,House,113,21925,Financial Services,FALSE
116,House,113,21957,Financial Services,FALSE
116,House,113,21974,Financial Services,FALSE
116,House,113,21973,Financial Services,FALSE
116,House,134,15603,Foreign Affairs,FALSE
116,House,134,29707,Foreign Affairs,FALSE
116,House,134,29776,Foreign Affairs,FALSE
116,House,134,20542,Foreign Affairs,FALSE
116,House,134,20952,Foreign Affairs,FALSE
116,House,134,20959,Foreign Affairs,FALSE
116,House,134,21110,Foreign Affairs,FALSE
116,House,134,21140,Foreign Affairs,FALSE
116,House,134,21172,Foreign Affairs,FALSE
116,House,134,21304,Foreign Affairs,FALSE
116,House,134,21362,Foreign Affairs,FALSE
116,House,134,20927,Foreign Affairs,FALSE
116,House,134,21715,Foreign Affairs,FALSE
116,House,134,21507,Foreign Affairs,FALSE
116,House,134,21763,Foreign Affairs,FALSE
116,House,134,21953,Foreign Affairs,FALSE
116,House,134,21950,Foreign Affairs,FALSE
116,House,134,21900,Foreign Affairs,FALSE
116,House,134,21940,Foreign Affairs,FALSE
116,House,134,21966,Foreign Affairs,FALSE
116,House,134,21934,Foreign Affairs,FALSE
116,House,134,21942,Foreign Affairs,FALSE
116,House,134,21978,Foreign Affairs,FALSE
116,House,134,20501,Foreign Affairs,FALSE
116,House,134,21314,Foreign Affairs,FALSE
116,House,134,21722,Foreign Affairs,FALSE
116,House,134,20530,Foreign Affairs,FALSE
116,House,134,14863,Foreign Affairs,FALSE
116,House,134,29550,Foreign Affairs,FALSE
116,House,134,20138,Foreign Affairs,FALSE
116,House,134,21356,Foreign Affairs,FALSE
116,House,134,21317,Foreign Affairs,FALSE
116,House,134,21128,Foreign Affairs,FALSE
116,House,134,21539,Foreign Affairs,FALSE
116,House,134,14657,Foreign Affairs,FALSE
116,House,134,21337,Foreign Affairs,FALSE
116,House,134,21735,Foreign Affairs,FALSE
116,House,134,21742,Foreign Affairs,FALSE
116,House,134,21718,Foreign Affairs,FALSE
116,House,134,21755,Foreign Affairs,FALSE
116,House,134,21510,Foreign Affairs,FALSE
116,House,134,21984,Foreign Affairs,FALSE
116,House,134,21956,Foreign Affairs,FALSE
116,House,134,21905,Foreign Affairs,FALSE
116,House,134,21952,Foreign Affairs,FALSE
116,House,134,21982,Foreign Affairs,FALSE
116,House,134,21927,Foreign Affairs,FALSE
116,House,134,21926,Foreign Affairs,FALSE
116,House,142,29504,House Administration,FALSE
116,House,142,21741,House Administration,FALSE
116,House,142,20108,House Administration,FALSE
116,House,142,20340,House Administration,FALSE
116,House,142,20941,House Administration,FALSE
116,House,142,21506,House Administration,FALSE
116,House,142,21328,House Administration,FALSE
116,House,142,21543,House Administration,FALSE
116,House,142,21515,House Administration,FALSE
116,House,251,29368,Homeland Security,FALSE
116,House,251,29573,Homeland Security,FALSE
116,House,251,20136,Homeland Security,FALSE
116,House,251,21137,Homeland Security,FALSE
116,House,251,31103,Homeland Security,FALSE
116,House,251,21540,Homeland Security,FALSE
116,House,251,21711,Homeland Security,FALSE
116,House,251,21976,Homeland Security,FALSE
116,House,251,21958,Homeland Security,FALSE
116,House,251,21979,Homeland Security,FALSE
116,House,251,21965,Homeland Security,FALSE
116,House,251,20517,Homeland Security,FALSE
116,House,251,20529,Homeland Security,FALSE
116,House,251,20733,Homeland Security,FALSE
116,House,251,20927,Homeland Security,FALSE
116,House,251,21538,Homeland Security,FALSE
116,House,251,21703,Homeland Security,FALSE
116,House,251,21713,Homeland Security,FALSE
116,House,251,20301,Homeland Security,FALSE
116,House,251,20530,Homeland Security,FALSE
116,House,251,29375,Homeland Security,FALSE
116,House,251,21542,Homeland Security,FALSE
116,House,251,21549,Homeland Security,FALSE
116,House,251,21724,Homeland Security,FALSE
116,House,251,21543,Homeland Security,FALSE
116,House,251,21757,Homeland Security,FALSE
116,House,251,21926,Homeland Security,FALSE
116,House,251,21973,Homeland Security,FALSE
116,House,251,21936,Homeland Security,FALSE
116,House,251,21911,Homeland Security,FALSE
116,House,251,21927,Homeland Security,FALSE
116,House,251,21986,Homeland Security,FALSE
116,House,251,91980,Homeland Security,FALSE
116,House,251,21988,Homeland Security,FALSE
116,House,156,29377,Judiciary,FALSE
116,House,156,21762,Judiciary,FALSE
116,House,156,29504,Judiciary,FALSE
116,House,156,29573,Judiciary,FALSE
116,House,156,20748,Judiciary,FALSE
116,House,156,20712,Judiciary,FALSE
116,House,156,20959,Judiciary,FALSE
116,House,156,21110,Judiciary,FALSE
116,House,156,21137,Judiciary,FALSE
116,House,156,21343,Judiciary,FALSE
116,House,156,21172,Judiciary,FALSE
116,House,156,21306,Judiciary,FALSE
116,House,156,21507,Judiciary,FALSE
116,House,156,21741,Judiciary,FALSE
116,House,156,21726,Judiciary,FALSE
116,House,156,21713,Judiciary,FALSE
116,House,156,21711,Judiciary,FALSE
116,House,156,21922,Judiciary,FALSE
116,House,156,21948,Judiciary,FALSE
116,House,156,21944,Judiciary,FALSE
116,House,156,21968,Judiciary,FALSE
116,House,156,21915,Judiciary,FALSE
116,House,156,21947,Judiciary,FALSE
116,House,156,21917,Judiciary,FALSE
116,House,156,21323,Judiciary,FALSE
116,House,156,14657,Judiciary,FALSE
116,House,156,29550,Judiciary,FALSE
116,House,156,20527,Judiciary,FALSE
116,House,156,20738,Judiciary,FALSE
116,House,156,21510,Judiciary,FALSE
116,House,156,21549,Judiciary,FALSE
116,House,156,21192,Judiciary,FALSE
116,House,156,21719,Judiciary,FALSE
116,House,156,21727,Judiciary,FALSE
116,House,156,21705,Judiciary,FALSE
116,House,156,20903,Judiciary,FALSE
116,House,156,21757,Judiciary,FALSE
116,House,156,21956,Judiciary,FALSE
116,House,156,21908,Judiciary,FALSE
116,House,156,21901,Judiciary,FALSE
116,House,156,21971,Judiciary,FALSE
116,House,156,21989,Judiciary,FALSE
116,House,164,20305,Natural Resources,FALSE
116,House,164,29903,Natural Resources,FALSE
116,House,164,20501,Natural Resources,FALSE
116,House,164,70810,Natural Resources,TRUE
116,House,164,21303,Natural Resources,FALSE
116,House,164,21313,Natural Resources,FALSE
116,House,164,21502,Natural Resources,FALSE
116,House,164,21909,Natural Resources,FALSE
116,House,164,21948,Natural Resources,FALSE
116,House,164,21939,Natural Resources,FALSE
116,House,164,21928,Natural Resources,FALSE
116,House,164,21980,Natural Resources,FALSE
116,House,164,21913,Natural Resources,FALSE
116,House,164,29378,Natural Resources,FALSE
116,House,164,29710,Natural Resources,FALSE
116,House,164,20147,Natural Resources,FALSE
116,House,164,21529,Natural Resources,FALSE
116,House,164,21707,Natural Resources,FALSE
116,House,164,21736,Natural Resources,FALSE
116,House,164,21746,Natural Resources,FALSE
116,House,164,20322,Natural Resources,FALSE
116,House,164,21339,Natural Resources,FALSE
116,House,164,70703,Natural Resources,TRUE
116,House,164,21358,Natural Resources,FALSE
116,House,164,20934,Natural Resources,FALSE
116,House,164,21921,Natural Resources,FALSE
116,House,164,21703,Natural Resources,FALSE
116,House,164,20357,Natural Resources,FALSE
116,House,164,14066,Natural Resources,FALSE
116,House,164,20527,Natural Resources,FALSE
116,House,164,20704,Natural Resources,FALSE
116,House,164,20756,Natural Resources,FALSE
116,House,164,20903,Natural Resources,FALSE
116,House,164,21103,Natural Resources,FALSE
116,House,164,21305,Natural Resources,FALSE
116,House,164,21563,Natural Resources,FALSE
116,House,164,21523,Natural Resources,FALSE
116,House,164,21514,Natural Resources,FALSE
116,House,164,70901,Natural Resources,FALSE
116,House,164,21116,Natural Resources,FALSE
116,House,164,21710,Natural Resources,FALSE
116,House,164,21727,Natural Resources,FALSE
116,House,164,70807,Natural Resources,TRUE
116,House,164,21755,Natural Resources,FALSE
116,House,164,21760,Natural Resources,FALSE
116,House,164,21920,Natural Resources,FALSE
116,House,164,21969,Natural Resources,FALSE
116,House,138,29587,Oversight and Reform,FALSE
116,House,138,29379,Oversight and Reform,FALSE
116,House,138,70303,Oversight and Reform,TRUE
116,House,138,20147,Oversight and Reform,FALSE
116,House,138,20119,Oversight and Reform,FALSE
116,House,138,15019,Oversight and Reform,FALSE
116,House,138,20952,Oversight and Reform,FALSE
116,House,138,21730,Oversight and Reform,FALSE
116,House,138,21741,Oversight and Reform,FALSE
116,House,138,21960,Oversight and Reform,FALSE
116,House,138,21932,Oversight and Reform,FALSE
116,House,138,20504,Oversight and Reform,FALSE
116,House,138,20724,Oversight and Reform,FALSE
116,House,138,20750,Oversight and Reform,FALSE
116,House,138,20762,Oversight and Reform,FALSE
116,House,138,21371,Oversight and Reform,FALSE
116,House,138,21504,Oversight and Reform,FALSE
116,House,138,21530,Oversight and Reform,FALSE
116,House,138,70502,Oversight and Reform,FALSE
116,House,138,21728,Oversight and Reform,FALSE
116,House,138,21754,Oversight and Reform,FALSE
116,House,138,21949,Oversight and Reform,FALSE
116,House,138,21955,Oversight and Reform,FALSE
116,House,138,21975,Oversight and Reform,FALSE
116,House,138,21954,Oversight and Reform,FALSE
116,House,138,15433,Oversight and Reform,FALSE
116,House,138,20738,Oversight and Reform,FALSE
116,House,138,21103,Oversight and Reform,FALSE
116,House,138,20521,Oversight and Reform,FALSE
116,House,138,31102,Oversight and Reform,FALSE
116,House,138,21348,Oversight and Reform,FALSE
116,House,138,21514,Oversight and Reform,FALSE
116,House,138,21559,Oversight and Reform,FALSE
116,House,138,21565,Oversight and Reform,FALSE
116,House,138,21758,Oversight and Reform,FALSE
116,House,138,21165,Oversight and Reform,FALSE
116,House,138,21724,Oversight and Reform,FALSE
116,House,138,21753,Oversight and Reform,FALSE
116,House,138,21961,Oversight and Reform,FALSE
116,House,138,21946,Oversight and Reform,FALSE
116,House,138,21926,Oversight and Reform,FALSE
116,House,138,21901,Oversight and Reform,FALSE
116,House,138,21971,Oversight and Reform,FALSE
116,House,138,21985,Oversight and Reform,FALSE
116,House,138,21500,Oversight and Reform,FALSE
116,House,176,29729,Rules,FALSE
116,House,176,29337,Rules,FALSE
116,House,176,21508,Rules,FALSE
116,House,176,20705,Rules,FALSE
116,House,176,21741,Rules,FALSE
116,House,176,21762,Rules,FALSE
116,House,176,21761,Rules,FALSE
116,House,176,21963,Rules,FALSE
116,House,176,21504,Rules,FALSE
116,House,176,20538,Rules,FALSE
116,House,176,20344,Rules,FALSE
116,House,176,21122,Rules,FALSE
116,House,176,20355,Rules,FALSE
116,House,176,21757,Rules,FALSE
116,House,182,39305,"Science, Space, and Technology",FALSE
116,House,182,29504,"Science, Space, and Technology",FALSE
116,House,182,20508,"Science, Space, and Technology",FALSE
116,House,182,21198,"Science, Space, and Technology",FALSE
116,House,182,21304,"Science, Space, and Technology",FALSE
116,House,182,21756,"Science, Space, and Technology",FALSE
116,House,182,21919,"Science, Space, and Technology",FALSE
116,House,182,21972,"Science, Space, and Technology",FALSE
116,House,182,21933,"Science, Space, and Technology",FALSE
116,House,182,21964,"Science, Space, and Technology",FALSE
116,House,182,29707,"Science, Space, and Technology",FALSE
116,House,182,20748,"Science, Space, and Technology",FALSE
116,House,182,20702,"Science, Space, and Technology",FALSE
116,House,182,20705,"Science, Space, and Technology",FALSE
116,House,182,20934,"Science, Space, and Technology",FALSE
116,House,182,20749,"Science, Space, and Technology",FALSE
116,House,182,21554,"Science, Space, and Technology",FALSE
116,House,182,21712,"Science, Space, and Technology",FALSE
116,House,182,21906,"Science, Space, and Technology",FALSE
116,House,182,21932,"Science, Space, and Technology",FALSE
116,House,182,21943,"Science, Space, and Technology",FALSE
116,House,182,21983,"Science, Space, and Technology",FALSE
116,House,182,29393,"Science, Space, and Technology",FALSE
116,House,182,21193,"Science, Space, and Technology",FALSE
116,House,182,20909,"Science, Space, and Technology",FALSE
116,House,182,21360,"Science, Space, and Technology",FALSE
116,House,182,21551,"Science, Space, and Technology",FALSE
116,House,182,21705,"Science, Space, and Technology",FALSE
116,House,182,21734,"Science, Space, and Technology",FALSE
116,House,182,21714,"Science, Space, and Technology",FALSE
116,House,182,21753,"Science, Space, and Technology",FALSE
116,House,182,21758,"Science, Space, and Technology",FALSE
116,House,182,21759,"Science, Space, and Technology",FALSE
116,House,182,20948,"Science, Space, and Technology",FALSE
116,House,182,21924,"Science, Space, and Technology",FALSE
116,House,182,21981,"Science, Space, and Technology",FALSE
116,House,182,21903,"Science, Space, and Technology",FALSE
116,House,182,21187,"Science, Space, and Technology",FALSE
116,House,182,70807,"Science, Space, and Technology",TRUE
116,House,182,21742,"Science, Space, and Technology",FALSE
116,House,182,21987,"Science, Space, and Technology",FALSE
116,House,182,21988,"Science, Space, and Technology",FALSE
116,House,182,21989,"Science, Space, and Technology",FALSE
116,House,184,29378,Small Business,FALSE
